ticker,sector,signal_type,signal_strength,long_score,short_score,current_price,entry_price,target_price,stop_loss,volume_ratio,rsi,trend_direction,supertrend_direction,macd_line,macd_signal,macd_histogram,wave_trend_wt1,wave_trend_wt2,stochastic_k,stochastic_d,hma_value,ema200_value,supertrend_value,psar_value,upper_bb,lower_bb,rvi_value,cmf_value,vwap_value,bars_analyzed,timestamp,position_series
POLYCAB,Industrials,HOLD,NONE,0,3,7082.0,7082.0,7082.0,7082.0,1.6198304795494622,30.21260470729338,BEARISH,BEAR,-9.833868510754655,-5.795843254962536,-4.038025255792119,-75.09665540399536,-63.792080628064454,8.427815570672704,15.169206083993041,7131.757575122218,7121.216094215579,7132.962361064269,7130.309176862256,7150.660449126658,7089.989550873342,32.97260781421598,-0.15408656924688235,7089.5,1650,16:24:14,-1
MARICO,FMCG,HOLD,NONE,6,3,730.3499755859375,730.3499755859375,730.3499755859375,730.3499755859375,1.3002543279527987,41.411014976107474,BEARISH,BEAR,-0.47454628415891875,-0.3136291301538774,-0.16091715400504136,-41.201092140115115,-54.69637096852871,29.03380269874502,22.094818179370293,731.7550759887428,734.7538698887264,733.1035186854247,729.4500122070312,733.5950129256623,729.2549809708221,34.78287773922453,0.05036394927534267,731.066650390625,1650,16:24:14,1
360ONE,Finance,HOLD,NONE,12,0,1080.0,1080.0,1080.0,1080.0,2.638234104487014,58.616903827604276,BULLISH,BEAR,-0.3575263249285854,-0.5689759931526126,0.21144966822402722,-9.874056146735267,-28.000203277631023,59.02036072251775,48.289851343023685,1077.5826010648,1079.4997997134828,1080.2506591142946,1075.800048828125,1080.457953746148,1075.9520560194771,49.62573973947947,0.10147438212549313,1079.1333414713542,1650,16:24:16,1
IRCTC,Miscellaneous,HOLD,NONE,3,5,724.0,724.0,724.0,724.0,0.5463010196602696,47.338037565373874,BEARISH,BULL,0.04467901338887259,0.0671170837445327,-0.022438070355660103,-3.494726114026859,13.779164109144485,58.619915533667346,72.9878445183409,724.3936323746359,726.3891784677758,722.8845963359091,723.0014910314848,725.3521879086667,723.2228120913334,47.107902533225335,-0.07046113553181015,723.6833292643229,1650,16:24:16,-1
SBICARD,Finance,HOLD,NONE,5,3,820.0499877929688,820.0499877929688,820.0499877929688,820.0499877929688,2.302682460210852,28.968185834396635,BEARISH,BEAR,-1.3134640773429282,-0.8547943482511267,-0.4586697290918016,-89.7341129907378,-85.56118565446168,9.234148782325166,5.824335746470861,823.3210465131215,822.0445121365616,823.164422741497,823.8300439511157,827.3154455140669,819.48955326523,41.34532878373484,-0.20883784132662672,819.6333211263021,1650,16:24:17,1
MAXHEALTH,Pharmaceuticals,HOLD,NONE,0,4,1234.699951171875,1234.699951171875,1234.699951171875,1234.699951171875,2.813377974454029,40.10517890252255,BEARISH,BEAR,-0.980409989333566,-1.0377494135438092,0.057339424210243184,-59.52465874242674,-44.3530750636486,63.68392499022277,52.50740976707286,1235.3379787420695,1237.8929146268174,1240.4548417957112,1240.0846941360446,1239.2897269252533,1233.6202828403718,49.150905646387194,0.019062017549981162,1233.0999755859375,1650,16:24:18,1
BANKBARODA,Bank,HOLD,NONE,1,2,240.30999755859375,240.30999755859375,240.30999755859375,240.30999755859375,1.642931532374717,37.664237475338055,BEARISH,BEAR,-0.3089944045110258,-0.35839009995372945,0.04939569544270367,-31.394194800015732,-39.14737714785986,29.668216157872337,24.95147491366193,240.15585641057822,243.1902222900967,240.93860138307582,240.60858693678142,241.26131859292295,239.66468085776066,55.36359873074635,-0.028125678692592936,240.27666727701822,1650,16:24:19,1
CAMS,Financial Services,HOLD,NONE,5,8,3895.0,3895.0,3895.0,3895.0,2.036834044670414,34.0074867584715,BULLISH,BEAR,-0.5591540264622381,0.6205806127505273,-1.1797346392127654,-49.70480159916191,-27.70454431134742,39.46345638478481,53.71843093354511,3906.6305286132424,3890.6530459185524,3913.982101330923,3909.1460816929552,3915.2129910344784,3898.9369601373965,28.55288118432135,-0.01045182535202958,3898.8333333333335,1650,16:24:19,1
BANKINDIA,Bank,HOLD,NONE,2,3,115.4000015258789,115.4000015258789,115.4000015258789,115.4000015258789,1.220339185257466,34.80349345063415,BEARISH,BEAR,-0.17620738891119458,-0.14920536542917806,-0.027002023482016524,-67.96814287183696,-66.60050014555385,13.073411350152078,8.244764087662887,115.74855210084374,116.06597384931472,115.81981145109162,115.71856662984179,116.25878605402566,115.15521464787862,51.40592638897071,-0.34427423152995157,115.3499984741211,1650,16:24:20,1
GAIL,Industrials,HOLD,NONE,0,6,176.3000030517578,176.3000030517578,176.3000030517578,176.3000030517578,1.487437385166716,35.83580810585964,BEARISH,BEAR,-0.08322550559000774,-0.010070172130981254,-0.07315533345902649,-49.47135860488879,-24.987811901756665,7.259156496623791,20.622753409914814,176.92840396497283,176.84856984918943,177.35476465326855,177.11654512722424,177.33360681113786,176.46339483681137,35.53628669601441,-0.0457234280882889,176.47333272298178,1650,16:24:21,-1
ICICIBANK,Bank,HOLD,NONE,4,3,1435.9000244140625,1435.9000244140625,1435.9000244140625,1435.9000244140625,1.916192020113527,37.66100028301093,BEARISH,BEAR,-0.704592329562729,-0.33224498462922347,-0.3723473449335055,-62.87921038238251,-50.58457499307261,15.563656643071175,18.290353906454037,1439.56496841157,1437.3570062860933,1439.4803563681558,1438.9043829877103,1440.9260388003854,1435.4539538753957,42.15463052804683,0.13044629974597619,1435.3666585286458,1650,16:24:22,-1
CYIENT,I.T,HOLD,NONE,5,2,1230.0999755859375,1230.0999755859375,1230.0999755859375,1230.0999755859375,3.091823645561593,42.93568455955256,BULLISH,BEAR,-0.3529542407302415,-0.04510280285428511,-0.30785143787595637,-39.85059049672989,-36.8704878550343,13.252507458442112,13.264422931737016,1232.2201246782624,1226.5686988547302,1234.8396904226786,1233.76636698537,1234.359233197226,1229.2507521543364,32.52396115396275,-0.2438263554395507,1230.4333089192708,1650,16:24:22,1
ANGELONE,Services,HOLD,NONE,3,2,2522.0,2522.0,2522.0,2522.0,2.373561366148693,53.1170561108715,BEARISH,BULL,-1.495296377923296,-3.1718258057160202,1.6765294277927243,15.043393500890433,-4.983343985016527,85.11909086945785,81.98732709241939,2511.945965355187,2583.6709272521016,2508.141629982178,2508.8652331054686,2527.29842520474,2506.63155526401,45.59621583944594,-0.1264087682683879,2522.0,1650,16:24:23,1
MAZDOCK,Aerospace & Defence,HOLD,NONE,0,3,2699.89990234375,2699.89990234375,2699.89990234375,2699.89990234375,1.524074724263593,27.145160177332983,BEARISH,BEAR,-7.7397559766218365,-6.819407623209932,-0.9203483534119048,-72.8922395756021,-78.8967384791807,15.914507478759921,14.807393418757103,2711.87008977674,2746.9649279251007,2714.091704818308,2709.3696724032307,2730.6564374014406,2693.743513770434,35.608541976601046,0.014087573580877161,2698.9666341145835,1650,16:24:24,1
INDUSINDBK,Bank,HOLD,NONE,4,3,760.0999755859375,760.0999755859375,760.0999755859375,760.0999755859375,2.489146904892492,38.23973666020354,BEARISH,BEAR,-1.1964021985818363,-1.1956509697487334,-0.0007512288331028572,-42.36537224060819,-50.35942959765352,12.906242942338261,9.52998784001943,760.3543892319323,770.2120023252646,762.6304549324232,762.4373441515062,765.1887067212094,757.8512896166812,54.03938119854561,-0.25915905796763206,760.6166585286459,1650,16:24:25,-1
AXISBANK,Bank,HOLD,NONE,3,3,1069.5999755859375,1069.5999755859375,1069.5999755859375,1069.5999755859375,0.9408865264592048,32.94147627785698,BEARISH,BEAR,-0.6581861005263363,-0.4444414060330858,-0.2137446944932505,-51.56974164046396,-45.27374260924076,5.334165451368301,6.8596711993569075,1070.9506685033075,1076.7846031122644,1073.0133025319778,1073.0193926074628,1074.5064187152714,1068.9935690776972,32.96554597475168,0.09265327353744297,1069.9666341145833,1650,16:24:25,1
NATIONALUM,Metals,HOLD,NONE,4,3,188.8800048828125,188.8800048828125,188.8800048828125,188.8800048828125,3.9024912104958593,34.63300178715369,BEARISH,BEAR,-0.27292589805259126,-0.21453996216519383,-0.05838593588739743,-77.21273151388546,-79.58057105628463,19.60828312520805,13.636346825474737,189.26146228015926,190.55208531906783,189.46215322141705,189.62584326587643,190.18850102244113,188.633502151387,53.05002623875807,-0.04087322812923333,188.8500010172526,1650,16:24:26,1
HCLTECH,I.T,HOLD,NONE,0,6,1467.0999755859375,1467.0999755859375,1467.0999755859375,1467.0999755859375,1.5774779183854204,41.60842979168676,BEARISH,BULL,-1.1962778608872213,-1.0669176092041948,-0.12936025168302656,-53.0272835350599,-55.45976350517816,32.53032130286007,29.049785438584493,1467.2977054248709,1479.773726908383,1465.9181479436752,1472.4000244140625,1472.7066019882368,1464.7633809219196,52.11624772932676,0.21787844227119574,1466.4333089192708,1650,16:24:27,1
JINDALSTEL,Metals,HOLD,NONE,0,3,997.0,997.0,997.0,997.0,1.0146421814961715,42.891094490580265,BEARISH,BEAR,-0.4657933093186557,-0.4584183684100044,-0.007374940908651317,-47.264327031174645,-48.05805980734579,48.867835820678806,42.372855203952376,997.2677289548549,1003.6097577891092,999.9264592171281,999.4765413642577,999.6185997228973,996.0064063806184,39.552752996729886,0.08461708608284069,996.6999918619791,1650,16:24:28,1
GLENMARK,Pharmaceuticals,HOLD,NONE,6,2,1942.0,1942.0,1942.0,1942.0,3.751891994675794,61.98384254970075,BEARISH,BULL,0.6888459695055644,0.12896275130182122,0.5598832182037432,37.06179982821965,35.35343696935442,62.59857313023522,55.51028901657284,1932.8491896655316,1943.6890164164092,1932.0868717849517,1933.5,1940.939744909614,1932.6202404419482,66.9982042041104,0.10148320630336355,1939.3666585286458,1650,16:24:28,-1
ZYDUSLIFE,Pharmaceuticals,HOLD,NONE,0,4,988.0,988.0,988.0,988.0,2.124098685140676,37.174835912202646,BEARISH,BEAR,-0.618516811329755,-0.2736357829691943,-0.3448810283605607,-52.57054953803005,-56.30462414049985,21.617875092726024,23.639255794615924,991.2933688840147,988.4916174445596,992.8085409537969,992.8182124324651,994.2244809860209,987.1405214553853,43.482417624621014,-0.0780880878214711,989.0,1650,16:24:30,-1
TVSMOTOR,Auto,HOLD,NONE,9,4,3294.60009765625,3294.60009765625,3294.60009765625,3294.60009765625,1.1171043340173785,49.233864101462004,BULLISH,BULL,0.17059239318359687,0.5716947831496437,-0.40110238996604686,-25.574422094891776,-30.09998680327376,40.30646399124195,29.091970011383115,3298.178086400006,3267.756747218894,3288.674959773396,3291.300048828125,3299.6680274089026,3291.76197747391,46.7586920800966,-0.026803859083085708,3294.9667154947915,1650,16:24:30,-1
BSOFT,I.T,HOLD,NONE,1,2,375.8999938964844,375.8999938964844,375.8999938964844,375.8999938964844,2.2361944630680424,45.122112425843646,BEARISH,BEAR,-0.4090983942146522,-0.3983730694346778,-0.010725324779974399,-67.19919611040368,-67.5170186750854,46.86912347182667,34.23268873310801,375.7176539365003,378.6372991348547,377.5811760621411,376.65616109622823,377.54217580731626,375.0028254133869,66.12013098855302,0.10576494627918885,375.26666259765625,1650,16:24:30,1
GODREJCP,FMCG,HOLD,NONE,6,1,1257.0,1257.0,1257.0,1257.0,0.6432320194287615,39.35751949731852,BULLISH,BEAR,-0.8337833425307508,-0.3174615532940601,-0.5163217892366907,-63.701080175325735,-63.71660158593414,27.90656022780729,29.414678243931316,1263.352454424929,1247.5358138571203,1262.4942036618052,1261.7760531086487,1263.3968782928728,1255.953158328221,36.13322993763308,0.15460387349102575,1256.6333414713542,1650,16:24:31,-1
UNITDSPR,FMCG,HOLD,NONE,6,1,1331.0,1331.0,1331.0,1331.0,1.9269949402042115,45.43670321000861,BULLISH,BEAR,-0.6766380370245315,-0.5248360345291011,-0.1518020024954304,-54.631481807383636,-60.89334533643324,34.704397686346766,26.423244513159755,1332.9850119382227,1330.6433294715932,1333.9285988763975,1332.507651112627,1334.647942865918,1329.112066899707,51.91806227303768,0.07799456558722119,1330.6666666666667,1650,16:24:33,1
BHARTIARTL,Telecom,HOLD,NONE,6,5,1933.300048828125,1933.300048828125,1933.300048828125,1933.300048828125,1.411958841178615,49.53064320756082,BULLISH,BEAR,0.4431309939873245,0.9696410692191955,-0.526510075231871,-22.706963214420533,-16.501645687987732,36.73509213356252,37.04999077330758,1935.1563754472786,1927.8964080136827,1942.0366604251424,1940.198507183074,1938.4009263781757,1931.119068739012,39.03493804586076,0.07481521750204702,1933.1667073567708,1650,16:24:33,1
PNB,Bank,HOLD,NONE,3,3,105.38999938964844,105.38999938964844,105.38999938964844,105.38999938964844,1.0706612933297002,36.74898556221569,BEARISH,BEAR,-0.19081384069963292,-0.18752211092021753,-0.0032917297794153866,-61.053274726228075,-71.18459213968272,31.648311593478297,24.12860146071537,105.49479768270943,106.6751466849508,105.63882227966711,105.1654035949707,106.09947020003052,105.11252931168822,47.25123486908543,0.17674930083128398,105.36666615804036,1650,16:24:33,1
OFSS,I.T,HOLD,NONE,0,6,8624.0,8624.0,8624.0,8624.0,2.5521429200035204,38.973983059791344,BEARISH,BEAR,-9.947077081418684,-9.43947454020306,-0.5076025412156238,-26.720759513875418,-38.40270613162108,27.03489058458632,23.97994253029624,8635.56813967279,8686.24384143779,8653.472864179686,8661.593540953007,8687.939997568024,8595.410002431974,54.44691422690388,-0.13383185946960607,8629.0,1650,16:24:35,1
UNIONBANK,Bank,HOLD,NONE,5,3,134.85000610351562,134.85000610351562,134.85000610351562,134.85000610351562,1.4474170498210395,31.38549858294087,BEARISH,BEAR,-0.3900760791210587,-0.34302263025619634,-0.047053448864862346,-59.712100647052274,-64.79619010330721,8.67028405235999,6.6579380922154385,135.38659684137826,136.56901154962205,135.43157314448217,135.56730089222413,136.73309889631642,134.190901653,37.01983412902721,-0.046752554506023405,134.8300018310547,1650,16:24:36,-1
CANBK,Bank,HOLD,NONE,0,3,109.93000030517578,109.93000030517578,109.93000030517578,109.93000030517578,1.9965048423553062,35.58640377213848,BEARISH,BEAR,-0.1334132747932415,-0.12881144273995815,-0.00460183205328335,-66.24476896620229,-68.01945806005185,19.712273201877455,13.28275708880401,110.00907729135108,110.9653070592336,110.24697202360846,110.04724640101557,110.45324080488912,109.77075974442728,39.28108221676058,0.024558745893533677,109.9066670735677,1650,16:24:36,1
GRANULES,Pharmaceuticals,HOLD,NONE,3,3,456.79998779296875,456.79998779296875,456.79998779296875,456.79998779296875,1.5733041202881193,24.488784655214815,BEARISH,BEAR,-0.9048451282992573,-0.5494063024223592,-0.3554388258768981,-77.68998230429656,-67.58990405919488,8.792766530163028,7.862367491377564,461.2139647718405,460.3702208511103,460.04500102967404,461.5406737335469,463.61218296735717,457.1828121498303,26.796295397939744,-0.16433655944652809,457.01666259765625,1650,16:24:36,-1
JSL,Metals,HOLD,NONE,4,0,779.5,779.5,779.5,779.5,1.1223133976879807,58.0055350109587,BULLISH,BULL,-0.07546504226650086,-0.24485021060077292,0.16938516833427206,9.039056236841498,-18.765888508569468,75.13962485733354,62.641716808346814,778.2964297886102,774.2080152237529,776.1612499974756,775.8948685383594,779.3942031958682,776.3407882592101,60.676288676201885,0.10159389670146683,778.8000081380209,1650,16:24:38,1
DIVISLAB,Pharmaceuticals,HOLD,NONE,3,1,6152.0,6152.0,6152.0,6152.0,1.1257945706921155,59.25419421781679,BULLISH,BULL,4.473711699275555,4.538867743987947,-0.065156044712392,37.23133377157025,41.07483082529387,62.96296296296293,66.97530864197525,6148.686914562045,6095.43296649765,6137.3754369289645,6155.894284668403,6160.992501858426,6134.607498141574,48.92188288325628,-0.15718607796646028,6152.333333333333,1650,16:24:38,1
MARUTI,Auto,HOLD,NONE,4,0,14360.0,14360.0,14360.0,14360.0,1.9761476710723012,61.85179124324963,BULLISH,BULL,4.84350838271348,3.562882947253735,1.2806254354597453,60.808197207787316,52.22323981697336,82.68270944741533,82.20142602495544,14354.172430137132,14246.402575050244,14312.860008573141,14328.409892809239,14360.002002173613,14325.497997826387,62.288124722630656,0.16499848431449687,14356.666666666666,1650,16:24:38,1
IGL,Industrials,HOLD,NONE,2,1,207.0,207.0,207.0,207.0,3.844292723449547,37.90896543870276,BULLISH,BEAR,-0.12677214381236013,-0.047504442543872066,-0.07926770126848806,-56.80260712874257,-42.781066254480756,7.396757644960125,18.979853874452374,208.10111934458183,206.6828585300962,208.17430910270343,207.924147076416,208.21999764240587,206.9570027848402,46.824556330762896,-0.1193202301987109,207.06666564941406,1650,16:24:39,-1
BIOCON,Pharmaceuticals,HOLD,NONE,0,7,358.6499938964844,358.6499938964844,358.6499938964844,358.6499938964844,1.4198107568398075,40.63986522754277,BEARISH,BEAR,-0.03443449133021659,0.09427748334446494,-0.12871197467468154,-25.277655471352432,-11.607984034158399,17.117280590334484,27.92834899530598,359.7483632861254,359.503957655514,360.4541999377511,360.6499938964844,360.6310490129091,358.54894671463,38.436592969522124,-0.27279755141392553,359.0,1650,16:24:41,-1
PETRONET,Industrials,HOLD,NONE,0,3,277.1499938964844,277.1499938964844,277.1499938964844,277.1499938964844,3.2108948087431695,35.93189663589061,BEARISH,BEAR,-0.4215532463928753,-0.3067680956260014,-0.1147851507668739,-75.10834784074122,-82.78705461536526,18.076057382445835,13.411830057997284,278.2295369042182,278.59165162388916,277.97931912391743,278.11860909871154,279.37217668124975,276.4678227083987,52.42916241863851,0.04880408295697708,276.9833272298177,1650,16:24:41,-1
ULTRACEMCO,Industrials,HOLD,NONE,4,2,12589.0,12589.0,12589.0,12589.0,1.6528744850716344,35.25159359514804,BEARISH,BEAR,-18.919736130175806,-17.77514705284856,-1.1445890773272467,-68.0449888238479,-80.20792099900986,27.027027027027028,19.36415323512099,12582.100483507174,12742.274394835977,12618.114576928616,12625.786864502787,12651.246140602432,12570.65385939757,39.3775361542401,-0.2592342953480451,12596.666666666666,1650,16:24:42,1
UNOMINDA,Auto,HOLD,NONE,3,1,1266.300048828125,1266.300048828125,1266.300048828125,1266.300048828125,1.1725226377796747,58.09469305780155,BULLISH,BULL,2.6186566994381337,3.4186406920049204,-0.7999839925667867,10.727274603202439,15.564269824833707,29.251421050227748,37.03762420469503,1269.35018230536,1240.217295763388,1262.9931605736692,1271.3076154705298,1272.079200741974,1260.080809023651,63.445689976617004,0.16716814102872204,1266.4666748046875,1650,16:24:43,1
TCS,I.T,HOLD,NONE,5,3,3051.0,3051.0,3051.0,3051.0,2.046097536848353,18.846781194528276,BEARISH,BEAR,-4.67554641722063,-4.0094572733161105,-0.6660891439045198,-67.14196602222279,-69.02882404105627,3.075472127588142,2.711054685064434,3059.5038160957756,3073.2930351382925,3058.831461211841,3059.8346406675355,3071.673184247192,3047.326864580933,10.711414093750438,-0.18905352469318068,3052.0333658854165,1650,16:24:43,1
COFORGE,I.T,HOLD,NONE,5,0,1747.699951171875,1747.699951171875,1747.699951171875,1747.699951171875,0.7616438734488787,55.997606736651754,BULLISH,BULL,2.2841626610743333,3.119555103826118,-0.8353924427517847,-10.97655258316424,-1.2318681273731946,34.36781830230206,40.82264944466732,1743.9767347160066,1717.673772254519,1741.0718036756034,1752.1720239257813,1752.7683153891787,1743.1016797280088,53.6684338678561,0.16890653902792657,1746.066650390625,1650,16:24:44,1
NTPC,Miscellaneous,HOLD,NONE,4,3,337.0,337.0,337.0,337.0,3.4604530420930137,42.32483169446069,BEARISH,BEAR,-0.0773266156830914,0.023620368697516533,-0.10094698438060794,-71.77448874086434,-46.65061509221488,21.837111998783623,18.725980706080303,337.55091478015345,338.0981235820536,337.68801668500873,338.0503758916068,338.1966222089888,336.8833735185503,38.986067009256544,0.05182678188898058,336.6666666666667,1650,16:24:45,1
IIFL,Finance,HOLD,NONE,8,3,451.1000061035156,451.1000061035156,451.1000061035156,451.1000061035156,3.199435601216985,33.22142135803756,BEARISH,BEAR,-1.2613585357894976,-1.0366446564101934,-0.2247138793793042,-71.82909617320377,-76.25590105575048,13.212931632156925,12.72397950112849,452.48835317178754,460.11733180031786,453.9758843149637,453.94853536959533,456.9558306037402,450.0191693962598,39.16149921911012,-0.1582147090036279,451.4500020345052,1650,16:24:46,1
YESBANK,Bank,HOLD,NONE,9,3,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344,1.7064688976418196,36.25051395649774,BEARISH,BEAR,-0.017766655793440833,-0.011563212753444166,-0.006203443039996667,-69.26788022077449,-69.7296723567516,20.202531049117706,18.013826093997153,19.324256374860635,19.362533284466593,19.351177033509533,19.35361853739381,19.401331359833904,19.265669220000078,29.462086766805907,-0.02345870253946373,19.286666870117188,1650,16:24:46,1
M&MFIN,Finance,HOLD,NONE,1,3,262.45001220703125,262.45001220703125,262.45001220703125,262.45001220703125,1.6960555201472984,35.371343028174806,BEARISH,BEAR,-0.22536845374492032,-0.17326671878620062,-0.0521017349587197,-71.90500509104612,-56.07839179277231,12.06903344789439,11.219521925585076,263.61148791764373,263.38194438806846,264.0834941053925,264.1170013671875,263.6838707544595,262.4911322972983,38.81249715739041,0.04004600918238761,262.50001017252606,1650,16:24:48,1
SOLARINDS,Aerospace & Defence,HOLD,NONE,3,1,14845.0,14845.0,14845.0,14845.0,2.182694705344527,40.63765389428159,BULLISH,BEAR,-11.023632072585315,-7.993646747389455,-3.0299853251958595,-65.40863623082453,-55.92504913309915,31.76470588235294,35.66966139856165,14890.420769206334,14798.20924524666,14910.87429443108,14940.331242243074,14920.251583380099,14825.8484166199,49.43142448742274,0.020146605442622846,14837.0,1650,16:24:48,1
GMRAIRPORT,Miscellaneous,HOLD,NONE,2,5,89.63999938964844,89.63999938964844,89.63999938964844,89.63999938964844,2.5077716840381568,54.85728467207815,BEARISH,BULL,-0.0011457401485444052,-0.0052152987987932435,0.004069558650248838,4.153449957074166,-14.471706122598919,69.46209019924446,58.47075645211041,89.59782973014997,89.8788121372491,89.33446168207035,89.32894998214189,89.71650307856284,89.43949667729653,71.02830554291945,-0.027625321326993038,89.60333251953125,1650,16:24:48,-1
TECHM,I.T,HOLD,NONE,8,3,1503.0,1503.0,1503.0,1503.0,4.280154009169211,26.875022907656202,BEARISH,BEAR,-1.9196538856278949,-0.9458623324954086,-0.9737915531324862,-73.91751724242725,-75.94165554050818,4.575229885407324,6.337697150848645,1510.6468793224883,1511.0268927923116,1508.7255024902552,1509.7673912465136,1516.9618763430753,1501.858106567081,41.029467850872834,-0.04972483490152413,1504.1999918619792,1650,16:24:50,1
TORNTPOWER,Miscellaneous,HOLD,NONE,1,2,1282.0,1282.0,1282.0,1282.0,4.207240787793585,53.660961720370466,BEARISH,BULL,0.06017756720871148,-0.0626362859102642,0.12281385311897568,9.596786042903158,-23.998241554987466,67.30465291169267,53.495133067017726,1280.0406328256245,1289.1684810554923,1278.5914513357345,1278.5040234375,1283.1882091988102,1278.7217883597834,45.52448999467324,0.1957147977153332,1283.3333333333333,1650,16:24:50,1
NAUKRI,I.T,HOLD,NONE,3,5,1382.0,1382.0,1382.0,1382.0,0.8605860473880915,52.81579004526483,BEARISH,BEAR,-0.18239052496232944,-0.5479540030086346,0.3655634780463052,39.980297733154195,29.89374855480819,72.53080889944324,68.31348869914565,1375.006916792768,1390.8809852031932,1387.2294274984333,1382.5711684933844,1382.900170482721,1377.6698246344663,64.44131288697402,0.17686751207541174,1381.6666666666667,1650,16:24:51,1
PFC,Finance,HOLD,NONE,0,5,399.8500061035156,399.8500061035156,399.8500061035156,399.8500061035156,2.2191871844045923,48.4667463282695,BEARISH,BEAR,-0.0671737352394075,-0.13642268831749374,0.06924895307808623,-2.5731256004873604,7.324471857291181,78.04904675420056,82.65615333975121,400.46954876477923,402.76745478673786,400.4949900159866,398.62034715056416,400.72642387012564,398.8185773505775,47.904135168440334,0.1504573931523676,399.5833333333333,1650,16:24:51,-1
INDIANB,Bank,HOLD,NONE,3,5,669.8499755859375,669.8499755859375,669.8499755859375,669.8499755859375,2.495731514172918,43.215021594115946,BEARISH,BEAR,-0.3282805078773663,-0.23694499970051952,-0.09133550817684677,-47.78493070340916,-47.3096201445536,68.80340542739991,72.46484148700472,671.3372778217936,670.8297747507961,672.3218986576716,671.6963671698213,672.3240810233011,669.310910431777,30.66710879837467,0.11838815854666372,669.6499837239584,1650,16:24:53,1
IDEA,Telecom,HOLD,NONE,5,4,7.019999980926514,7.019999980926514,7.019999980926514,7.019999980926514,0.43721007462801015,48.57056084024613,BULLISH,BULL,0.03757523133913132,0.0624280508742527,-0.024852819535121376,-32.93866211253008,-16.797058793660106,6.915624675876013,9.995953360458333,7.113623712848256,6.763608222308854,6.994444942828258,7.255180544868061,7.207818602347862,7.009181357597816,29.332455548639576,0.23124776375739967,7.023333390553792,1650,16:24:54,1
PAGEIND,FMCG,HOLD,NONE,0,8,45570.0,45570.0,45570.0,45570.0,2.0799581917951397,41.24471953280415,BEARISH,BEAR,-13.002998562646098,-14.265201007018101,1.2622024443720026,9.450413140364907,18.90615419681725,27.77777777777779,38.08808808808812,45581.03089956055,45675.82755136146,45735.79174531579,45750.0,45693.6383355101,45578.8616644899,38.90512846927861,0.08057156232921647,45630.0,1649,16:24:54,-1
ASTRAL,FMCG,HOLD,NONE,2,1,1421.0,1421.0,1421.0,1421.0,1.0235701749533574,30.01064734057705,BULLISH,BEAR,-1.886772919665873,-1.0872733884484744,-0.7994995312173985,-81.79015191982852,-66.89638965705615,9.589472717813784,18.13195839488464,1430.6774424905495,1411.3473670751068,1428.4064561132118,1431.2869359752253,1433.2017415940425,1421.538273054395,24.000861952376518,-0.06851798451708749,1421.1333414713542,1650,16:24:54,-1
FORTIS,Pharmaceuticals,HOLD,NONE,3,4,934.4000244140625,934.4000244140625,934.4000244140625,934.4000244140625,1.14817488844216,48.3788146035554,BEARISH,BEAR,-0.417125362615252,-0.7112693603815142,0.2941439977662622,24.162334542839012,14.853080259256371,52.22235785590277,58.64391489771657,933.6983213771343,942.7650139793935,936.8052398963065,932.8272960451707,935.0412347169704,932.3987616209201,44.43990971213423,-0.2707363225070313,934.433349609375,1650,16:24:56,1
POWERGRID,Miscellaneous,HOLD,NONE,1,2,283.79998779296875,283.79998779296875,283.79998779296875,283.79998779296875,1.7673853020356682,59.35580804050066,BEARISH,BULL,0.1334329054494674,0.11476083006615978,0.018672075383307618,38.62815695851969,21.83288877436182,70.46767871792247,57.15979235265348,283.20224443130274,284.79145914016846,282.9497048815687,283.9441316821289,284.0219145028276,282.8280854971724,59.87319001653159,0.39244858984928005,283.6666564941406,1650,16:24:57,1
DLF,Realty,HOLD,NONE,0,3,762.0,762.0,762.0,762.0,3.46858122012885,30.64394627761321,BEARISH,BEAR,-1.3779669878351797,-1.2377967721356473,-0.14017021569953236,-63.728375095908504,-67.22815154421922,20.118310214771025,18.547668135693854,764.7625552727076,770.376586224304,765.9631867526135,763.6404673933978,768.7749215818576,760.5950735353299,33.690712937552746,-0.147826327517898,762.1499837239584,1650,16:24:57,-1
ADANIPORTS,Industrials,HOLD,NONE,5,5,1341.199951171875,1341.199951171875,1341.199951171875,1341.199951171875,3.288573753983253,42.11184700387235,BEARISH,BEAR,-1.0751283042668547,-1.095951127367224,0.020822823100369314,-41.928124149029806,-58.5507314902826,47.058964324608944,39.72805775261367,1340.2979516365956,1352.0937877265135,1344.3545910746946,1338.199951171875,1346.3951550747581,1338.504844925242,50.39669092899188,0.11119666424679013,1341.2666422526042,1650,16:24:58,1
IRB,Realty,HOLD,NONE,5,2,43.790000915527344,43.790000915527344,43.790000915527344,43.790000915527344,2.5417299943154186,43.81509027176543,BEARISH,BULL,-0.030631841752146727,-0.025283427016737192,-0.005348414735409535,-52.15843782307998,-45.006011419252935,30.55546725159212,36.40359658637996,43.712626251213436,44.34797172952458,43.74194776218127,43.923791704836205,43.93744845673372,43.75055165007781,40.057233988151644,0.006750549446873269,43.78666687011719,1650,16:24:59,1
